Name,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
Outros,Dog,Neutered Male,0.3,Outros,Outros
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.000821917808219,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Neutered Male,0.00821917808219,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.4,American Bulldog Mix,Outros
Outros,Dog,Neutered Male,0.25,Outros,Black/White
NA,Dog,Intact Female,0.0123287671233,Outros,Outros
NA,Cat,Intact Male,0.00383561643836,Domestic Shorthair Mix,Outros
NA,Dog,Intact Male,0.00191780821918,Border Collie Mix,Outros
NA,Dog,Spayed Female,0.1,Miniature Poodle Mix,Outros
Outros,Dog,Spayed Female,0.1,Black Mouth Cur Mix,Tan/White
Outros,Dog,Spayed Female,0.05,Outros,White
NA,Dog,Neutered Male,0.00821917808219,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Brown/White
Outros,Dog,Spayed Female,0.00821917808219,Pit Bull Mix,White
NA,Cat,Neutered Male,0.00821917808219,Domestic Medium Hair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Intact Female,0.0205479452055,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.1,Domestic Longhair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Black
NA,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.1,Labrador Retriever Mix,Outros
Outros,Dog,Intact Female,0.05,Rottweiler Mix,Outros
Outros,Cat,Intact Male,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Intact Female,0.35,Chihuahua Shorthair Mix,Outros
Outros,Dog,Intact Female,0.25,Labrador Retriever Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.25,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.25,Labrador Retriever Mix,Black
NA,Dog,Neutered Male,0.041095890411,Outros,Outros
NA,Dog,Intact Female,0.05,Outros,Outros
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Black
Outros,Dog,Intact Male,0.6,Outros,Black
Outros,Dog,Intact Male,0.5,Outros,Outros
Sophie,Dog,Spayed Female,0.45,Catahoula Mix,Outros
Molly,Dog,Intact Female,0.00821917808219,Anatol Shepherd Mix,Brown/White
Outros,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Medium Hair Mix,Black/White
Outros,Cat,Spayed Female,0.15,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.15,Outros,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.15,Outros,Black/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,White
Outros,Dog,Neutered Male,0.25,Pit Bull,Outros
NA,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.2,German Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.00821917808219,Catahoula Mix,Outros
Outros,Dog,Neutered Male,0.5,Outros,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.6,Miniature Schnauzer Mix,Outros
Outros,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Outros
Luna,Dog,Spayed Female,0.1,American Staffordshire Terrier Mix,Outros
NA,Cat,Intact Female,0.000958904109589,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.1,Staffordshire Mix,Outros
Outros,Dog,Intact Female,0.0164383561644,Pit Bull Mix,Brown/White
Outros,Dog,Neutered Male,0.00821917808219,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.2,Outros,Tan/White
Outros,Dog,Neutered Male,0.25,Catahoula Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
NA,Dog,Spayed Female,0.00821917808219,Outros,Brown/White
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Outros
Sasha,Dog,Spayed Female,0.00821917808219,German Shepherd Mix,Outros
NA,Dog,Intact Male,0.0041095890411,Australian Kelpie Mix,Black
Outros,Dog,Spayed Female,0.0328767123288,Rat Terrier Mix,Outros
NA,Cat,Spayed Female,0.00821917808219,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.25,Outros,Outros
Molly,Cat,Spayed Female,0.00821917808219,Domestic Medium Hair Mix,Black
NA,Dog,Intact Male,0.15,Outros,Outros
Outros,Cat,Neutered Male,0.35,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Spayed Female,0.00821917808219,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.1,Rat Terrier Mix,Outros
Outros,Dog,Spayed Female,0.15,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Male,0.35,Boxer Mix,Outros
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Outros
Outros,Cat,Intact Female,0.041095890411,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Black/White
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.15,Outros,Outros
Jack,Dog,Neutered Male,0.0287671232877,Labrador Retriever Mix,Black
Jack,Cat,Neutered Male,0.15,Snowshoe Mix,Outros
Outros,Dog,Spayed Female,0.1,Dachshund Mix,Outros
Peanut,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Princess,Dog,Spayed Female,0.1,Labrador Retriever/German Shepherd,Black
Outros,Dog,Neutered Male,0.25,Boxer Mix,Tan/White
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.0123287671233,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.2,Chihuahua Shorthair Mix,Tricolor
Ginger,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.2,Chihuahua Shorthair Mix,Tricolor
Ginger,Dog,Spayed Female,0.0041095890411,Outros,Outros
NA,Dog,Spayed Female,0.15,Outros,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.5,Outros,Outros
Outros,Dog,Neutered Male,0.00821917808219,Outros,Outros
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.00821917808219,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.05,Miniature Poodle Mix,Outros
Outros,Dog,Neutered Male,0.1,Miniature Schnauzer Mix,White
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Black
NA,Dog,Spayed Female,0.0246575342466,Pit Bull Mix,Outros
Daisy,Cat,Spayed Female,0.1,Domestic Medium Hair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Outros
Outros,Dog,Intact Male,0.1,Outros,Black/White
Outros,Cat,Neutered Male,0.6,Domestic Longhair Mix,Outros
Riley,Dog,Spayed Female,0.1,Labrador Retriever Mix,Black
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Lola,Dog,Spayed Female,0.25,Australian Kelpie Mix,Outros
Outros,Dog,Spayed Female,0.15,Labrador Retriever Mix,Outros
Buddy,Cat,Neutered Male,0.1,Outros,Black/White
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Luna,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.25,Rat Terrier Mix,Outros
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.0287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.15,Chihuahua Shorthair/Dachshund,Outros
Outros,Dog,Intact Male,0.05,Outros,Outros
Rosie,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Black/White
NA,Cat,Intact Female,0.05,Domestic Medium Hair Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
Outros,Dog,Intact Male,0.05,Great Pyrenees Mix,White
Max,Dog,Intact Male,0.05,Pit Bull Mix,Outros
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.4,Labrador Retriever,Black
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.0287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.25,Outros,Black/White
Max,Dog,Neutered Male,0.1,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Dog,Intact Male,0.3,Miniature Poodle Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.00041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.25,Outros,Brown Tabby/White
NA,Cat,Intact Female,0.0205479452055,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.1,Outros,White
NA,Cat,Intact Male,0.05,Domestic Medium Hair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.15,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.041095890411,Siamese Mix,Outros
Outros,Dog,Spayed Female,0.15,Outros,Tricolor
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.15,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Medium Hair Mix,Black
Outros,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0369863013699,Australian Kelpie Mix,Black/White
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.041095890411,Labrador Retriever,Black
Outros,Dog,Neutered Male,0.5,Outros,Outros
NA,Cat,Spayed Female,0.05,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.15,Outros,White
Outros,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.2,Outros,Outros
Outros,Dog,Neutered Male,0.1,Australian Cattle Dog Mix,Outros
NA,Dog,Intact Male,0.00821917808219,Labrador Retriever Mix,Black/White
NA,Cat,Intact Male,0.2,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.05,Dachshund Mix,Outros
Outros,Dog,Spayed Female,0.1,Catahoula Mix,Outros
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Spayed Female,0.0287671232877,Chihuahua Shorthair Mix,Tan/White
Outros,Dog,Neutered Male,0.0164383561644,Chihuahua Shorthair/Dachshund,Outros
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.35,Outros,Outros
NA,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Chico,Dog,Intact Male,0.2,Chihuahua Shorthair Mix,Tan/White
Outros,Dog,Spayed Female,0.05,Outros,Outros
Outros,Dog,Spayed Female,0.55,German Shepherd Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.0041095890411,Outros,Outros
Buddy,Dog,Neutered Male,0.35,Outros,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.2,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Black
NA,Dog,Intact Female,0.05,Chihuahua Shorthair Mix,Black/White
Lucy,Dog,Spayed Female,0.65,Outros,White
Outros,Dog,Spayed Female,0.0123287671233,Border Collie Mix,Outros
Outros,Dog,Neutered Male,0.15,Australian Shepherd Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Medium Hair Mix,Outros
NA,Cat,Intact Female,0.3,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
NA,Dog,Intact Female,0.0205479452055,Outros,Black
Outros,Dog,Neutered Male,0.1,Outros,Brown/White
Outros,Dog,Neutered Male,0.0123287671233,Chihuahua Shorthair Mix,Brown/White
NA,Cat,Intact Female,0.0205479452055,Domestic Shorthair Mix,Black/White
Rocky,Dog,Neutered Male,0.3,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.7,Boxer Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Black/White
NA,Dog,Neutered Male,0.1,Rat Terrier Mix,Outros
Outros,Dog,Neutered Male,0.0164383561644,Outros,Outros
Outros,Dog,Spayed Female,0.05,Siberian Husky Mix,Outros
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.05,Labrador Retriever Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Intact Male,0.0041095890411,Domestic Medium Hair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.00821917808219,Outros,Outros
Outros,Dog,Spayed Female,0.15,German Shepherd,Outros
Outros,Dog,Spayed Female,0.05,American Staffordshire Terrier Mix,Outros
NA,Dog,Neutered Male,0.1,Outros,White
NA,Cat,Unknown,0.05,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Intact Female,0.1,Outros,Black
Outros,Dog,Spayed Female,0.0328767123288,Black Mouth Cur Mix,Outros
Outros,Dog,Intact Female,0.25,Labrador Retriever Mix,Black
Ruby,Dog,Spayed Female,0.15,Outros,Outros
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Cat,Spayed Female,0.4,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.1,Siamese Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Snowshoe Mix,Outros
Outros,Dog,Intact Female,0.5,Miniature Poodle Mix,White
NA,Cat,Unknown,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Brown/White
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Black/White
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Tan/White
NA,Dog,Neutered Male,0.1,Miniature Poodle Mix,White
Outros,Dog,Neutered Male,0.1,Outros,Tan/White
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Brown/White
Outros,Dog,Neutered Male,0.1,American Bulldog Mix,Outros
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Orange Tabby
Bella,Dog,Spayed Female,0.05,Outros,Outros
Max,Cat,Neutered Male,0.35,Domestic Shorthair Mix,Black/White
NA,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Black
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.15,Rottweiler Mix,Outros
Outros,Cat,Spayed Female,0.2,Outros,Brown Tabby/White
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.4,Outros,Black/White
NA,Cat,Intact Female,0.15,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.0041095890411,Labrador Retriever Mix,Black/White
Outros,Dog,Neutered Male,0.15,Catahoula Mix,Tan/White
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0246575342466,Australian Cattle Dog Mix,Tan/White
Outros,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
Outros,Cat,Intact Female,0.0123287671233,Domestic Shorthair Mix,Outros
Sadie,Dog,Spayed Female,0.15,Labrador Retriever Mix,Black
Outros,Dog,Neutered Male,0.1,American Pit Bull Terrier Mix,Outros
NA,Cat,Intact Female,0.1,Snowshoe Mix,Outros
Zeus,Dog,Neutered Male,0.0246575342466,German Shepherd Mix,Outros
Shadow,Dog,Neutered Male,0.05,Labrador Retriever Mix,Black/White
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Neutered Male,0.0246575342466,Outros,Outros
Outros,Dog,Spayed Female,0.4,Outros,Tan/White
Outros,Dog,Intact Male,0.35,Outros,Outros
Outros,Dog,Spayed Female,0.15,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Black/White
Outros,Dog,Neutered Male,0.05,Outros,Black/White
Outros,Dog,Intact Female,0.05,Pit Bull Mix,Outros
NA,Cat,Neutered Male,0.0041095890411,Domestic Shorthair Mix,Outros
Chloe,Dog,Spayed Female,0.6,Chihuahua Shorthair,Tan/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Spayed Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair,Outros
Outros,Dog,Spayed Female,0.15,Shih Tzu Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.4,Chihuahua Shorthair Mix,Outros
NA,Dog,Spayed Female,0.00821917808219,Labrador Retriever,Black
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.0164383561644,Domestic Shorthair Mix,Black/White
NA,Dog,Intact Male,0.0041095890411,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.2,Outros,White
Outros,Dog,Intact Male,0.1,Pointer Mix,Outros
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Cat,Neutered Male,0.35,Domestic Shorthair Mix,Brown Tabby
Ginger,Cat,Spayed Female,0.4,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Luna,Dog,Spayed Female,0.0246575342466,Yorkshire Terrier Mix,Outros
Outros,Dog,Spayed Female,0.25,Outros,Outros
Outros,Dog,Spayed Female,0.15,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.0041095890411,Dachshund Mix,Outros
Outros,Dog,Spayed Female,0.0328767123288,German Shepherd Mix,Outros
Outros,Dog,Spayed Female,0.2,Dachshund Mix,Black/White
Outros,Dog,Neutered Male,0.1,German Shepherd Mix,Outros
Oliver,Dog,Neutered Male,0.00821917808219,Australian Shepherd Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Female,0.00821917808219,Pit Bull Mix,Brown/White
Outros,Dog,Spayed Female,0.35,Miniature Poodle Mix,Outros
NA,Dog,Unknown,0.00821917808219,Chihuahua Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.1,German Shepherd Mix,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.041095890411,Outros,Black/White
Outros,Cat,Intact Female,0.5,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Spayed Female,0.05,Labrador Retriever Mix,Outros
Outros,Cat,Intact Female,0.1,Domestic Longhair Mix,Outros
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
NA,Cat,Unknown,0.0205479452055,Domestic Shorthair Mix,White
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Dog,Neutered Male,0.0164383561644,Outros,Outros
NA,Cat,Unknown,0.1,Domestic Shorthair Mix,Outros
NA,Dog,Unknown,0.0041095890411,Boxer Mix,Black
NA,Cat,Intact Male,0.0287671232877,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.25,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Longhair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Dog,Spayed Female,0.0205479452055,Outros,Brown/White
Charlie,Dog,Neutered Male,0.15,Outros,Tricolor
Jake,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.25,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Black
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0123287671233,Outros,Tricolor
Outros,Dog,Spayed Female,0.15,Outros,Outros
NA,Cat,Unknown,0.05,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Spayed Female,0.1,Outros,Black
Outros,Dog,Spayed Female,0.2,Outros,Outros
Outros,Dog,Spayed Female,0.3,Chihuahua Shorthair,Outros
NA,Cat,Intact Female,0.00821917808219,Domestic Medium Hair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Brown/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.000958904109589,German Shepherd Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0452054794521,Pointer Mix,Brown/White
NA,Dog,Neutered Male,0.05,Labrador Retriever,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
